date,tmax,tmin,tmean,rh_mean,wind_speed_max,pressure_mean,solar_radiation_sum,cloud_cover_mean
2018-04-09,33.8,22.8,28.0,44,19.2,961.5,19.13,56
2018-04-10,35.3,22.9,27.7,48,21.0,960.5,20.57,47
2018-04-11,35.9,22.9,28.5,39,17.0,959.2,21.82,24
2018-04-12,34.7,21.6,27.2,49,19.2,959.4,22.57,29
2018-04-13,35.4,21.6,28.2,35,11.6,960.7,24.16,25
2018-04-14,36.4,23.2,29.4,26,12.4,959.9,22.58,30
2018-04-15,36.8,23.4,30.3,26,16.6,959.4,20.47,25
2018-04-16,39.3,24.7,31.6,23,21.6,960.0,19.93,54
2018-04-17,38.9,25.2,32.0,19,20.4,961.1,22.15,16
2018-04-18,38.5,24.9,31.5,18,16.4,961.1,24.57,0
2018-04-19,38.7,23.9,31.5,18,21.5,957.6,23.31,6
2018-04-20,37.6,24.3,31.1,18,33.2,956.6,24.22,13
2018-04-21,34.9,22.0,28.2,13,19.9,960.1,25.33,1
2018-04-22,35.4,22.3,28.7,17,14.3,961.1,25.37,0
2018-04-23,36.6,22.8,29.6,16,18.8,961.0,25.37,0
2018-04-24,38.6,22.3,30.9,13,16.5,959.8,25.08,0
2018-04-25,40.2,25.1,32.5,10,18.7,957.7,25.12,0
2018-04-26,41.1,27.7,34.0,14,20.2,956.3,24.11,1
2018-04-27,42.3,26.3,34.4,14,16.9,957.5,23.78,15
2018-04-28,41.9,27.4,34.0,22,24.4,957.7,19.3,36
2018-04-29,41.2,26.6,34.0,25,22.9,955.6,20.93,38
2018-04-30,42.1,26.4,33.8,25,25.3,953.7,18.26,31
2018-05-01,41.4,26.4,34.0,24,19.0,955.4,22.76,21
2018-05-02,40.5,25.4,31.7,43,27.8,956.4,21.47,22
2018-05-03,39.1,24.2,31.7,43,24.2,957.6,19.95,25
2018-05-04,41.2,26.0,32.8,37,18.0,957.5,21.93,10
2018-05-05,40.4,26.8,33.5,35,19.6,957.9,20.93,14
2018-05-06,40.2,27.0,33.7,26,23.4,958.2,21.13,14
2018-05-07,39.4,25.8,32.8,25,18.3,957.6,24.21,1
2018-05-08,35.9,26.1,29.9,30,25.3,957.3,17.81,31
2018-05-09,38.1,23.4,31.2,28,22.2,958.8,20.9,21
2018-05-10,40.0,24.1,32.3,28,16.1,960.0,20.96,15
2018-05-11,42.5,26.7,35.0,21,16.9,957.8,22.51,16
2018-05-12,42.4,29.8,35.7,17,20.3,957.0,21.73,17
2018-05-13,41.3,27.6,34.4,20,22.0,956.3,20.92,22
2018-05-14,41.5,25.2,33.2,31,20.7,957.0,22.41,12
2018-05-15,41.9,26.6,34.2,30,25.2,956.2,21.82,21
2018-05-16,41.2,26.6,33.7,32,17.8,955.6,21.6,11
2018-05-17,41.0,27.0,34.4,24,20.7,955.7,21.04,15
2018-05-18,40.6,27.7,34.1,23,16.7,954.9,19.68,16
2018-05-19,40.2,27.0,33.3,32,25.1,955.2,21.34,13
2018-05-20,39.8,27.5,34.0,29,14.2,956.5,20.11,17
2018-05-21,41.3,29.7,35.6,19,16.2,956.6,21.65,28
2018-05-22,43.1,28.3,36.2,16,13.3,955.9,23.04,7
2018-05-23,43.1,29.7,36.7,17,15.3,954.4,22.49,9
2018-05-24,42.3,30.6,36.2,17,22.9,954.2,23.94,17
2018-05-25,42.5,28.6,35.7,17,16.8,954.8,22.91,17
2018-05-26,43.4,30.2,36.5,11,20.0,954.1,24.23,2
2018-05-27,43.4,29.9,36.7,8,20.4,953.8,24.85,0
2018-05-28,43.4,29.2,36.6,10,16.4,951.7,24.41,0
2018-05-29,44.1,29.1,36.9,14,25.8,950.5,22.85,15
2018-05-30,39.5,30.9,34.7,28,15.7,952.2,18.24,28
2018-05-31,41.5,27.8,35.1,29,14.2,953.8,21.39,9
2018-06-01,44.0,29.8,37.1,21,18.4,954.3,22.76,8
2018-06-02,42.8,28.2,35.6,28,23.0,954.8,22.2,7
2018-06-03,42.6,29.3,36.3,22,28.8,952.8,22.3,12
2018-06-04,43.3,28.3,36.5,23,18.2,952.2,23.85,4
2018-06-05,42.8,31.3,37.2,31,15.4,953.9,21.36,15
2018-06-06,41.8,31.8,35.6,41,29.5,955.2,21.07,33
2018-06-07,42.0,31.0,35.5,42,28.4,952.0,19.48,37
2018-06-08,40.4,29.5,34.9,43,36.7,949.2,19.04,36
2018-06-09,37.8,29.8,33.8,50,17.4,948.4,16.83,54
2018-06-10,36.9,27.7,32.0,60,20.5,949.5,19.16,27
2018-06-11,39.5,29.0,34.5,41,20.5,948.5,19.71,21
2018-06-12,41.3,31.1,36.0,38,29.1,947.0,23.34,5
2018-06-13,40.1,31.3,35.3,36,29.0,947.8,23.35,3
2018-06-14,38.5,29.2,33.8,39,25.9,949.4,23.32,2
2018-06-15,38.0,29.3,33.5,39,26.8,950.9,23.48,1
2018-06-16,38.6,30.0,33.9,39,24.1,952.6,23.28,4
2018-06-17,38.5,31.1,34.4,36,24.9,952.6,21.8,11
2018-06-18,38.4,30.3,33.9,40,20.9,952.6,19.82,25
2018-06-19,39.2,28.1,33.4,42,19.1,953.1,20.51,15
2018-06-20,41.4,28.6,35.2,37,13.5,953.5,21.36,19
2018-06-21,42.2,31.2,36.1,30,19.0,953.1,19.99,35
2018-06-22,42.4,30.1,36.7,30,18.5,952.2,20.27,21
2018-06-23,41.5,31.8,36.4,33,22.7,952.0,18.72,40
2018-06-24,38.7,31.2,34.6,40,16.8,951.8,13.38,59
2018-06-25,37.8,30.1,33.1,49,28.5,950.2,13.65,69
2018-06-26,35.2,27.6,30.5,61,15.8,949.6,11.8,94
2018-06-27,31.5,25.1,27.7,80,14.8,950.3,13.09,88
2018-06-28,31.4,24.6,27.0,85,18.4,950.9,14.21,99
2018-06-29,30.7,24.5,26.9,85,17.3,950.9,16.18,80
2018-06-30,32.2,24.3,28.5,78,14.4,952.9,17.48,76
2018-07-01,33.2,27.4,30.2,65,22.0,953.1,19.24,88
2018-07-02,33.2,27.7,30.5,61,23.3,951.2,19.08,97
2018-07-03,34.7,27.3,30.7,62,20.2,950.4,19.51,83
2018-07-04,33.2,27.4,29.5,69,22.3,950.8,15.43,63
2018-07-05,35.1,27.6,30.7,60,21.7,952.2,20.07,36
2018-07-06,35.9,27.3,31.5,54,16.2,952.2,21.01,40
2018-07-07,36.7,28.9,32.5,50,17.7,951.5,20.99,24
2018-07-08,38.6,29.2,33.8,44,22.2,950.4,21.77,27
2018-07-09,39.1,31.5,34.8,41,20.8,950.0,21.07,74
2018-07-10,39.6,30.3,34.2,50,15.0,950.3,20.22,72
2018-07-11,37.8,27.4,31.3,66,20.4,949.9,18.39,98
2018-07-12,33.5,26.3,28.9,80,15.7,949.6,15.38,99
2018-07-13,32.3,25.6,28.3,82,11.0,950.1,14.19,97
2018-07-14,31.6,25.2,27.8,85,11.4,949.7,12.83,99
2018-07-15,31.3,25.5,28.0,86,11.7,949.1,15.3,94
2018-07-16,32.6,25.8,28.7,85,13.6,949.5,16.29,98
2018-07-17,32.7,25.3,29.1,81,18.3,950.0,18.01,99
2018-07-18,32.1,26.1,28.9,82,12.0,950.8,16.79,93
2018-07-19,30.1,25.7,27.5,89,10.9,950.9,10.55,100
2018-07-20,32.0,25.3,27.7,87,10.2,950.2,13.36,100
2018-07-21,30.6,24.8,27.0,90,13.3,950.9,10.32,100
2018-07-22,28.8,24.7,26.1,90,12.8,950.8,7.61,100
2018-07-23,30.6,24.7,26.9,87,12.6,950.5,14.2,99
2018-07-24,31.2,25.1,27.2,87,10.4,951.5,13.9,100
2018-07-25,29.6,25.1,26.8,89,17.8,951.5,9.12,100
2018-07-26,28.6,25.5,26.5,80,21.7,951.5,8.33,100
2018-07-27,31.2,25.2,27.5,77,23.0,950.9,14.65,96
2018-07-28,31.4,24.6,27.7,76,18.1,951.9,17.47,86
2018-07-29,32.5,25.5,28.6,73,20.3,952.2,21.19,62
2018-07-30,32.0,25.4,28.5,72,18.0,952.1,20.2,62
2018-07-31,32.4,26.0,28.5,73,22.6,951.5,20.06,71
2018-08-01,32.6,25.7,28.6,69,23.8,951.9,24.23,55
2018-08-02,31.8,25.7,28.5,66,22.3,953.5,22.1,82
2018-08-03,31.8,26.0,28.7,65,25.0,954.1,22.31,90
2018-08-04,31.4,25.9,28.2,66,22.8,953.5,16.97,93
2018-08-05,31.7,26.1,28.1,66,24.3,953.1,15.59,98
2018-08-06,28.5,25.1,26.4,78,12.7,952.4,7.57,98
2018-08-07,30.0,24.5,26.7,82,10.0,951.9,12.35,96
2018-08-08,29.5,25.0,26.8,88,8.0,952.4,12.26,97
2018-08-09,32.0,24.6,28.1,83,12.7,954.7,18.0,77
2018-08-10,31.8,24.8,27.9,84,17.5,954.9,18.39,81
2018-08-11,31.7,25.8,28.8,71,23.2,952.5,19.94,96
2018-08-12,31.4,26.1,28.3,68,20.3,949.9,17.03,98
2018-08-13,31.4,24.8,27.9,74,11.2,950.3,16.55,96
2018-08-14,32.5,25.5,28.3,80,10.5,951.7,17.78,84
2018-08-15,33.4,26.4,28.5,78,15.3,953.0,16.03,83
2018-08-16,30.7,25.8,27.8,84,15.5,953.8,13.03,99
2018-08-17,32.9,25.9,28.9,81,17.3,951.4,19.34,95
2018-08-18,31.6,25.2,28.0,85,13.9,951.7,15.77,81
2018-08-19,30.9,25.6,27.6,86,17.5,952.2,15.86,92
2018-08-20,32.0,24.1,27.4,87,12.3,953.4,15.35,100
2018-08-21,31.7,25.0,28.1,83,11.3,952.5,17.16,89
2018-08-22,30.1,24.8,27.3,88,14.3,952.6,13.55,98
2018-08-23,28.5,24.7,26.1,87,20.7,953.9,10.23,100
2018-08-24,29.6,24.2,26.8,82,22.0,953.7,13.91,97
2018-08-25,30.4,24.4,27.0,76,24.6,953.1,16.05,99
2018-08-26,30.8,24.2,27.2,75,22.0,952.3,17.89,66
2018-08-27,30.9,24.1,27.2,78,15.0,953.4,15.18,98
2018-08-28,30.9,25.4,27.3,83,13.7,953.7,13.71,99
2018-08-29,30.2,24.2,26.8,90,11.9,955.0,14.46,100
2018-08-30,31.6,24.7,27.9,80,19.3,953.9,15.68,95
2018-08-31,32.2,25.4,28.0,75,22.5,954.4,17.43,96
2018-09-01,31.0,24.8,26.4,81,22.0,955.5,9.11,99
2018-09-02,27.6,23.7,25.4,89,15.7,955.3,7.92,97
2018-09-03,29.1,23.6,25.6,88,20.4,955.5,9.41,99
2018-09-04,30.5,24.2,26.5,82,18.3,956.3,16.39,99
2018-09-05,29.7,24.2,26.7,78,19.1,955.7,14.45,92
2018-09-06,29.5,23.8,25.7,82,17.7,955.3,12.34,91
2018-09-07,31.1,23.6,26.6,82,11.3,956.2,18.69,90
2018-09-08,29.1,23.9,25.4,91,23.2,955.0,7.64,97
2018-09-09,28.4,23.2,24.9,89,19.0,956.1,9.18,85
2018-09-10,28.6,23.5,25.4,87,16.2,959.7,11.07,76
2018-09-11,30.0,23.1,25.5,87,19.0,959.9,13.78,83
2018-09-12,31.3,23.8,26.8,79,24.1,957.9,21.66,49
2018-09-13,30.0,23.1,26.1,75,22.7,957.3,18.83,26
2018-09-14,30.1,22.0,25.7,75,16.0,959.1,20.47,11
2018-09-15,30.2,22.2,26.0,71,13.1,960.6,20.36,11
2018-09-16,31.6,22.8,26.6,65,14.7,959.6,20.73,10
2018-09-17,31.6,23.2,26.6,65,16.7,958.3,18.58,20
2018-09-18,32.9,23.2,27.4,57,13.8,958.4,21.42,15
2018-09-19,33.4,23.3,27.9,51,19.7,958.3,20.69,19
2018-09-20,34.1,22.7,27.8,52,18.1,957.8,21.16,10
2018-09-21,30.6,22.9,26.5,75,18.7,958.8,18.87,49
2018-09-22,28.6,22.6,24.7,88,23.0,958.1,10.0,98
2018-09-23,26.5,22.8,24.0,91,22.7,957.7,6.9,99
2018-09-24,27.7,23.1,24.8,88,20.8,958.4,7.96,83
2018-09-25,31.9,21.2,25.8,78,16.6,960.0,20.71,5
2018-09-26,32.3,21.5,26.5,69,14.7,959.7,21.06,7
2018-09-27,32.6,22.3,26.6,59,14.5,960.3,19.99,10
2018-09-28,32.2,20.6,26.0,59,9.7,961.2,19.25,11
2018-09-29,33.0,21.0,26.4,51,10.2,962.0,19.61,7
2018-09-30,33.3,21.3,27.0,53,13.6,961.5,19.7,5
2018-10-01,34.1,21.8,27.0,50,11.6,961.3,19.14,10
2018-10-02,33.6,22.4,27.6,52,10.1,962.1,18.67,15
2018-10-03,33.2,22.3,26.8,56,11.6,961.3,17.67,15
2018-10-04,33.7,21.4,26.3,59,10.4,962.2,18.21,14
2018-10-05,33.7,20.5,26.9,53,14.0,963.4,18.81,8
2018-10-06,33.7,21.4,27.0,47,12.5,963.0,18.5,9
2018-10-07,33.0,20.0,25.9,57,11.7,962.3,18.33,10
2018-10-08,33.3,20.2,26.1,62,11.1,961.0,19.06,37
2018-10-09,35.6,20.6,27.7,38,16.6,960.1,17.85,45
2018-10-10,34.7,21.6,28.0,33,15.1,960.4,16.67,50
2018-10-11,33.8,21.9,27.1,38,12.1,961.4,19.63,0
2018-10-12,32.1,20.9,25.7,58,11.9,963.4,18.69,4
2018-10-13,31.9,20.1,25.7,48,14.3,964.1,19.02,1
2018-10-14,32.6,19.0,25.3,46,14.3,963.7,19.16,19
2018-10-15,33.7,18.9,26.0,45,11.2,963.5,18.91,43
2018-10-16,33.8,19.8,26.9,35,13.0,963.5,16.32,73
2018-10-17,34.3,22.4,27.5,30,17.2,962.4,17.7,16
2018-10-18,34.3,21.2,26.9,28,21.6,961.7,18.24,3
2018-10-19,32.7,19.6,26.3,37,12.5,963.1,16.71,11
2018-10-20,32.9,20.0,25.8,43,13.6,964.7,16.89,11
2018-10-21,31.7,20.7,25.4,42,13.9,965.6,16.16,13
2018-10-22,31.3,18.1,24.5,31,15.2,965.2,18.33,0
2018-10-23,31.5,17.4,23.8,36,12.9,964.5,17.8,7
2018-10-24,30.7,17.8,23.7,43,17.0,964.2,15.08,20
2018-10-25,31.6,17.9,24.4,45,12.4,965.3,16.28,20
2018-10-26,31.5,18.0,24.6,46,23.7,967.3,15.94,11
2018-10-27,30.8,18.7,23.7,52,12.9,967.6,15.01,15
2018-10-28,30.8,18.1,23.8,46,13.0,967.4,16.92,1
2018-10-29,30.7,18.1,23.7,48,9.8,966.6,17.05,0
2018-10-30,30.0,17.7,23.3,50,8.1,966.4,17.01,0
2018-10-31,30.4,18.0,23.7,53,10.1,966.9,16.74,0
2018-11-01,30.7,18.0,23.9,54,10.9,965.9,16.48,3
2018-11-02,31.6,17.9,24.4,49,12.1,964.4,16.28,0
2018-11-03,31.4,18.1,24.9,44,14.3,963.3,14.94,23
2018-11-04,29.9,18.3,23.7,35,19.0,964.5,16.37,5
2018-11-05,27.7,13.9,20.5,35,10.9,965.3,16.98,5
2018-11-06,27.6,15.0,20.5,41,10.6,966.1,16.59,0
2018-11-07,28.0,13.4,20.1,29,10.2,966.0,16.67,0
2018-11-08,27.1,13.5,19.7,43,10.1,965.7,16.3,0
2018-11-09,28.3,14.1,20.6,47,9.1,964.3,15.96,0
2018-11-10,28.6,13.9,20.9,49,9.8,965.0,15.7,0
2018-11-11,29.2,15.0,21.8,49,10.4,965.7,15.49,0
2018-11-12,30.3,15.8,22.7,46,11.3,964.1,15.22,0
2018-11-13,30.7,17.8,24.0,42,11.6,961.3,12.94,16
2018-11-14,28.0,18.7,22.6,56,12.9,962.0,12.23,22
2018-11-15,29.6,16.7,22.4,50,13.8,965.5,13.58,14
2018-11-16,27.6,14.6,20.5,53,13.2,965.5,15.11,0
2018-11-17,27.9,14.0,20.6,46,9.0,963.5,14.87,4
2018-11-18,28.2,15.8,21.4,50,12.3,963.8,14.55,24
2018-11-19,29.2,16.2,21.7,55,9.8,965.6,13.93,30
2018-11-20,30.6,17.5,23.1,47,13.2,966.8,14.47,1
2018-11-21,28.5,16.0,21.9,51,10.8,967.4,14.31,16
2018-11-22,27.7,15.4,20.9,58,10.1,967.3,11.81,39
2018-11-23,29.2,15.9,21.7,52,13.5,969.5,14.25,0
2018-11-24,27.5,15.7,20.7,45,16.1,968.7,14.43,0
2018-11-25,28.1,13.7,20.6,47,10.1,967.3,14.45,15
2018-11-26,29.4,13.5,20.3,54,9.4,966.2,14.38,34
2018-11-27,25.8,14.4,19.7,60,11.6,967.4,13.72,78
2018-11-28,25.3,14.7,19.1,68,11.5,968.1,12.98,43
2018-11-29,26.2,12.7,18.8,69,8.2,969.1,13.92,13
2018-11-30,26.7,12.8,19.1,58,10.2,968.9,13.85,34
2018-12-01,26.0,12.4,18.7,56,10.1,966.2,13.99,0
2018-12-02,24.8,11.6,17.6,58,10.1,964.7,13.83,0
2018-12-03,24.1,12.2,18.1,54,9.5,965.8,13.85,4
2018-12-04,23.9,11.0,17.1,57,10.8,967.2,13.77,38
2018-12-05,23.7,10.3,16.6,55,10.2,965.0,13.77,1
2018-12-06,23.7,10.4,16.8,56,10.1,964.0,13.19,17
2018-12-07,23.5,10.8,16.8,57,9.8,965.1,13.62,0
2018-12-08,23.3,10.6,16.7,55,9.8,965.8,13.54,0
2018-12-09,23.5,11.0,16.6,56,9.6,964.8,13.51,0
2018-12-10,23.2,10.0,16.0,56,10.7,963.9,13.32,0
2018-12-11,21.0,9.7,15.5,67,11.5,964.8,8.55,39
2018-12-12,20.8,12.1,15.9,69,13.2,965.9,11.37,21
2018-12-13,20.5,10.5,14.7,67,11.4,969.2,12.6,11
2018-12-14,20.2,9.0,14.0,56,12.7,971.6,13.72,0
2018-12-15,20.5,8.4,13.8,53,12.3,971.4,13.75,0
2018-12-16,22.0,8.6,14.6,49,13.9,971.3,13.8,18
2018-12-17,21.7,10.4,14.9,47,12.3,969.9,11.44,66
2018-12-18,22.6,8.7,14.4,44,11.2,968.5,13.85,0
2018-12-19,23.2,6.7,14.3,46,10.7,967.5,14.06,0
2018-12-20,22.7,6.6,14.3,56,10.2,967.4,13.89,0
2018-12-21,22.3,6.1,13.7,56,9.3,966.3,13.86,0
2018-12-22,21.7,8.9,14.1,62,10.8,966.3,13.74,0
2018-12-23,22.2,7.9,14.1,66,9.2,966.7,13.53,10
2018-12-24,22.3,8.6,14.6,63,12.4,966.3,13.38,37
2018-12-25,22.2,9.9,14.7,51,11.3,966.0,13.6,3
2018-12-26,21.1,7.2,13.6,48,9.9,964.6,13.56,12
2018-12-27,21.2,6.8,13.8,44,17.3,966.2,13.89,0
2018-12-28,20.8,6.5,13.0,40,13.2,966.6,14.27,0
2018-12-29,20.8,4.2,12.6,38,10.7,968.3,14.22,0
2018-12-30,20.4,5.9,13.5,43,9.4,970.2,13.83,0
2018-12-31,22.0,7.2,14.1,51,9.4,970.3,13.97,0
2019-01-01,22.9,6.8,14.2,53,10.5,969.0,13.86,0
2019-01-02,24.2,8.8,16.0,51,11.2,969.0,13.83,0
2019-01-03,23.7,8.6,15.5,52,10.5,970.5,14.01,0
2019-01-04,20.9,8.8,14.6,60,10.1,969.0,11.43,68
2019-01-05,22.6,9.6,15.3,65,13.0,966.5,13.58,8
2019-01-06,20.5,11.1,14.9,63,14.2,966.3,12.88,18
2019-01-07,20.4,8.8,13.9,61,11.5,968.8,14.13,0
2019-01-08,20.3,7.9,13.5,62,12.6,967.6,14.06,0
2019-01-09,21.8,8.9,14.1,57,13.0,967.0,14.23,0
2019-01-10,21.2,7.5,13.7,59,10.9,966.2,14.35,7
2019-01-11,21.2,7.8,13.9,59,10.9,967.0,13.84,3
2019-01-12,21.2,8.1,14.0,62,9.2,966.4,14.02,1
2019-01-13,21.5,8.9,14.6,61,12.0,968.3,13.71,3
2019-01-14,21.2,9.3,14.5,45,16.8,969.4,14.89,1
2019-01-15,22.1,7.6,13.7,34,13.0,968.0,14.5,31
2019-01-16,21.6,7.0,13.7,51,10.4,966.7,14.82,31
2019-01-17,23.9,8.3,15.0,59,9.4,966.1,14.94,0
2019-01-18,23.4,8.5,15.4,57,10.3,966.7,14.82,0
2019-01-19,24.4,10.4,16.8,58,10.5,966.8,13.9,45
2019-01-20,26.3,10.6,18.1,58,10.9,965.9,14.75,47
2019-01-21,23.7,12.8,17.1,64,15.9,962.1,10.12,74
2019-01-22,20.5,11.0,15.4,70,11.2,962.9,13.68,46
2019-01-23,20.8,9.8,14.7,67,15.8,966.0,12.8,29
2019-01-24,19.4,10.8,13.8,80,16.5,968.3,12.69,23
2019-01-25,18.5,9.1,12.9,65,13.0,968.4,14.32,14
2019-01-26,18.2,6.9,11.7,48,12.6,971.0,16.33,0
2019-01-27,18.3,6.3,11.6,49,13.7,971.6,16.02,1
2019-01-28,18.6,5.6,11.7,47,14.1,971.5,16.28,0
2019-01-29,20.0,6.7,12.4,43,13.1,970.0,16.54,0
2019-01-30,20.2,6.4,13.0,48,9.4,968.2,15.87,41
2019-01-31,21.4,8.9,14.5,58,15.4,966.0,12.89,46
2019-02-01,22.0,10.8,15.3,57,16.1,967.3,15.52,18
2019-02-02,20.7,8.2,13.6,61,13.0,967.8,16.82,0
2019-02-03,21.2,7.7,13.6,64,9.8,968.7,17.05,0
2019-02-04,23.4,7.8,15.3,68,11.0,969.3,16.55,6
2019-02-05,25.2,12.6,18.2,71,8.8,966.7,11.73,57
2019-02-06,26.0,13.2,19.2,63,11.0,961.9,16.8,22
2019-02-07,22.6,11.8,16.4,48,28.2,959.9,15.9,13
2019-02-08,19.0,7.3,13.0,39,17.2,965.9,17.76,1
2019-02-09,20.2,8.3,13.6,43,12.8,968.6,18.04,0
2019-02-10,19.7,7.9,13.8,46,10.2,969.3,14.1,52
2019-02-11,21.5,8.0,14.5,54,10.7,969.7,15.52,78
2019-02-12,23.6,9.6,16.4,59,9.2,969.7,16.48,41
2019-02-13,26.6,12.3,19.0,58,15.1,968.8,16.01,69
2019-02-14,26.7,14.8,19.8,65,15.7,964.3,15.6,41
2019-02-15,24.2,13.0,18.0,55,17.2,965.3,18.46,17
2019-02-16,22.6,10.8,16.0,50,13.7,967.1,18.93,0
2019-02-17,23.5,10.2,16.7,50,13.3,964.4,18.22,42
2019-02-18,27.7,11.9,19.5,43,25.8,960.0,17.76,33
2019-02-19,26.6,14.3,20.5,45,12.5,962.6,18.39,45
2019-02-20,24.6,16.6,19.6,67,16.2,966.4,8.35,74
2019-02-21,30.1,15.6,22.1,63,21.6,966.1,17.45,56
2019-02-22,25.6,15.6,20.1,51,16.1,967.1,19.16,23
2019-02-23,24.6,11.8,17.6,38,14.5,965.7,17.52,65
2019-02-24,25.3,12.6,18.4,41,13.7,961.9,18.23,33
2019-02-25,25.8,11.6,18.0,47,21.3,960.4,18.81,7
2019-02-26,20.1,11.0,15.2,64,14.0,960.1,10.23,69
2019-02-27,21.0,9.2,14.7,61,17.4,960.5,17.87,18
2019-02-28,22.0,8.4,15.2,49,11.9,964.9,20.4,16
2019-03-01,23.1,10.1,16.6,44,11.5,965.4,20.21,23
2019-03-02,22.1,13.9,17.1,54,21.6,964.3,11.17,88
2019-03-03,23.7,12.1,17.1,67,21.5,961.4,17.45,33
2019-03-04,24.2,13.3,18.4,68,15.6,959.7,16.02,26
2019-03-05,24.3,12.4,18.2,52,13.6,961.2,21.11,0
2019-03-06,25.2,11.4,18.2,38,13.0,962.2,20.38,3
2019-03-07,26.8,12.1,19.1,41,14.7,962.1,19.32,11
2019-03-08,27.4,14.2,20.7,41,17.4,963.2,18.37,25
2019-03-09,27.3,15.5,21.3,43,15.3,963.8,18.2,30
2019-03-10,26.7,14.9,20.9,41,11.7,964.1,21.47,6
2019-03-11,28.6,16.4,21.8,39,22.8,963.4,20.88,3
2019-03-12,27.0,15.7,20.7,41,14.2,965.7,16.34,71
2019-03-13,25.7,16.0,19.9,48,17.9,965.5,13.38,66
2019-03-14,25.8,15.0,19.1,58,20.2,966.0,17.09,24
2019-03-15,26.8,13.0,19.7,47,16.8,968.0,21.71,26
2019-03-16,26.6,14.0,19.9,39,17.7,967.0,21.5,49
2019-03-17,28.0,15.1,21.8,34,18.7,965.2,21.38,11
2019-03-18,29.0,15.2,22.1,34,11.6,964.9,22.28,14
2019-03-19,30.8,16.4,23.4,36,13.8,961.6,22.37,1
2019-03-20,32.0,16.7,24.4,30,20.8,959.8,22.3,4
2019-03-21,32.3,18.8,25.3,32,15.0,962.6,21.94,27
2019-03-22,30.8,19.2,24.4,29,15.3,965.7,22.78,1
2019-03-23,31.7,17.8,24.5,27,15.8,965.2,22.29,15
2019-03-24,33.5,18.0,25.8,33,23.1,963.2,21.19,24
2019-03-25,31.6,20.1,25.4,40,25.4,963.3,19.11,36
2019-03-26,32.2,17.3,24.5,35,11.3,965.2,23.55,0
2019-03-27,33.4,17.1,25.3,31,8.9,965.7,22.96,20
2019-03-28,37.1,20.6,28.6,30,14.4,963.8,22.44,24
2019-03-29,39.2,21.3,30.5,25,14.0,960.8,23.28,18
2019-03-30,37.1,22.7,29.9,33,19.3,959.9,20.94,28
2019-03-31,36.9,22.6,29.2,27,19.0,960.6,21.48,43
2019-04-01,36.1,19.7,28.1,17,16.5,961.5,23.95,8
2019-04-02,36.3,20.2,27.9,21,13.0,961.5,23.84,3
2019-04-03,37.9,21.0,29.1,26,13.0,960.6,23.77,2
2019-04-04,38.1,22.7,30.4,26,13.4,961.1,22.34,51
2019-04-05,40.2,22.4,31.3,25,22.5,960.6,21.8,41
2019-04-06,38.9,24.8,32.3,20,20.9,959.8,21.21,18
2019-04-07,39.2,25.1,32.1,22,23.2,957.9,22.93,28
2019-04-08,37.8,22.1,30.0,33,15.2,958.3,22.08,21
2019-04-09,38.6,23.0,30.7,31,15.0,958.3,21.69,28
2019-04-10,38.4,24.3,31.2,29,16.2,960.2,22.05,53
2019-04-11,39.8,23.4,32.1,24,18.0,959.9,20.89,38
2019-04-12,38.5,24.4,31.7,25,19.8,960.1,22.77,21
2019-04-13,38.8,24.7,32.0,25,16.8,960.7,22.61,37
2019-04-14,38.5,24.1,31.8,27,14.8,961.0,22.73,14
2019-04-15,38.5,25.4,32.3,25,21.4,960.0,21.75,76
2019-04-16,31.5,18.5,25.9,53,22.0,961.1,16.3,93
2019-04-17,27.6,18.0,21.8,69,21.1,961.6,17.37,60
2019-04-18,29.7,17.8,23.8,56,17.3,962.8,20.98,15
2019-04-19,31.3,19.0,25.2,44,15.6,961.4,21.97,17
2019-04-20,33.1,19.7,26.8,41,10.5,959.2,23.94,13
2019-04-21,37.0,21.6,29.2,31,14.5,957.8,21.69,18
2019-04-22,38.7,24.1,31.8,22,16.3,958.1,21.89,12
2019-04-23,40.9,25.0,33.2,20,16.9,959.0,23.14,16
2019-04-24,41.8,27.9,34.8,17,19.6,960.0,23.09,15
2019-04-25,41.2,28.4,35.0,16,25.5,960.1,24.3,9
2019-04-26,40.4,27.2,33.9,25,17.0,959.6,20.87,14
2019-04-27,41.1,27.8,34.4,19,15.0,959.4,23.78,3
2019-04-28,41.2,26.4,34.1,17,17.5,958.3,24.39,0
2019-04-29,40.7,27.2,34.0,16,14.2,956.9,24.43,0
2019-04-30,41.1,25.7,34.1,16,19.6,954.5,24.08,1
2019-05-01,40.2,26.9,33.7,17,15.4,953.8,23.53,5
2019-05-02,40.0,25.2,33.3,19,25.3,954.5,21.58,22
2019-05-03,37.5,26.3,31.7,28,17.3,957.2,19.54,26
2019-05-04,38.1,25.3,31.5,24,13.2,959.2,20.31,30
2019-05-05,39.1,23.2,31.9,14,16.1,960.1,24.67,0
2019-05-06,40.7,25.3,33.2,12,25.3,958.3,24.68,0
2019-05-07,41.0,28.3,34.6,14,28.1,957.1,24.33,0
2019-05-08,40.4,29.4,34.6,18,28.9,957.6,22.33,4
2019-05-09,39.9,29.3,34.2,19,27.8,957.2,23.18,61
2019-05-10,38.5,27.8,33.0,22,21.0,957.3,23.85,26
2019-05-11,38.7,27.6,33.0,24,15.0,958.7,20.11,30
